,track_ids,track_name,artist_name,released_year,streams,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
59,748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),"Doja Cat, SZA",2021,73,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,audio_features,748mdHapucXQri7IAO8yFK,spotify:track:748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/tracks/748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/audio-analysis/748mdHapucXQri7IAO8yFK,208867,4
60,4qeMbs55QlONyrE9YBMA93,Sand In My Boots,Morgan Wallen,2021,31,0.354,0.54,3,-6.625,1,0.0323,0.587,0.0,0.112,0.416,69.97,audio_features,4qeMbs55QlONyrE9YBMA93,spotify:track:4qeMbs55QlONyrE9YBMA93,https://api.spotify.com/v1/tracks/4qeMbs55QlONyrE9YBMA93,https://api.spotify.com/v1/audio-analysis/4qeMbs55QlONyrE9YBMA93,202133,4
61,34oWbFBfGEElvgO0a5c9V4,No Flockin',Kodak Black,2015,75,0.943,0.595,5,-8.372,0,0.191,0.0673,0.0,0.0839,0.815,117.532,audio_features,34oWbFBfGEElvgO0a5c9V4,spotify:track:34oWbFBfGEElvgO0a5c9V4,https://api.spotify.com/v1/tracks/34oWbFBfGEElvgO0a5c9V4,https://api.spotify.com/v1/audio-analysis/34oWbFBfGEElvgO0a5c9V4,165291,4
62,3xVZYkcuWalGudeKl861wb,Smokin Out The Window,"Bruno Mars, Anderson .Paak, Silk Sonic",2021,72,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,audio_features,3xVZYkcuWalGudeKl861wb,spotify:track:3xVZYkcuWalGudeKl861wb,https://api.spotify.com/v1/tracks/3xVZYkcuWalGudeKl861wb,https://api.spotify.com/v1/audio-analysis/3xVZYkcuWalGudeKl861wb,197443,4
63,4W9m7zKv7yyCtqNsoSGSwX,Blinding Lights,The Weeknd,2023,12,0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,audio_features,4W9m7zKv7yyCtqNsoSGSwX,spotify:track:4W9m7zKv7yyCtqNsoSGSwX,https://api.spotify.com/v1/tracks/4W9m7zKv7yyCtqNsoSGSwX,https://api.spotify.com/v1/audio-analysis/4W9m7zKv7yyCtqNsoSGSwX,201573,4
64,40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),"Drake, Travis Scott",2021,79,0.666,0.465,1,-8.545,1,0.26,0.0503,0.0,0.215,0.292,167.937,audio_features,40iJIUlhi6renaREYGeIDS,spotify:track:40iJIUlhi6renaREYGeIDS,https://api.spotify.com/v1/tracks/40iJIUlhi6renaREYGeIDS,https://api.spotify.com/v1/audio-analysis/40iJIUlhi6renaREYGeIDS,291175,4
65,2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,Luke Combs,2018,82,0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,audio_features,2rxQMGVafnNaRaXlRMWPde,spotify:track:2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/tracks/2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/audio-analysis/2rxQMGVafnNaRaXlRMWPde,193200,4
66,3YZ5gPYspB2jNZ0KvUvv0m,RAPSTAR,Polo G,2021,42,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,audio_features,3YZ5gPYspB2jNZ0KvUvv0m,spotify:track:3YZ5gPYspB2jNZ0KvUvv0m,https://api.spotify.com/v1/tracks/3YZ5gPYspB2jNZ0KvUvv0m,https://api.spotify.com/v1/audio-analysis/3YZ5gPYspB2jNZ0KvUvv0m,165926,4
67,2mzM4Y0Rnx2BDZqRnhQ5Q6,Free Mind,Tems,2020,72,0.562,0.463,6,-7.478,1,0.0787,0.442,0.000145,0.157,0.416,125.15,audio_features,2mzM4Y0Rnx2BDZqRnhQ5Q6,spotify:track:2mzM4Y0Rnx2BDZqRnhQ5Q6,https://api.spotify.com/v1/tracks/2mzM4Y0Rnx2BDZqRnhQ5Q6,https://api.spotify.com/v1/audio-analysis/2mzM4Y0Rnx2BDZqRnhQ5Q6,247579,5
68,7FGdjbZ32vMybPuP0IuE7d,Back in Blood (feat. Lil Durk),"Pooh Shiesty, Lil Durk",2021,66,0.759,0.538,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933,audio_features,7FGdjbZ32vMybPuP0IuE7d,spotify:track:7FGdjbZ32vMybPuP0IuE7d,https://api.spotify.com/v1/tracks/7FGdjbZ32vMybPuP0IuE7d,https://api.spotify.com/v1/audio-analysis/7FGdjbZ32vMybPuP0IuE7d,184490,4
69,6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,"Elton John, Dua Lipa, PNAU",2021,82,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,audio_features,6zSpb8dQRaw0M1dK8PBwQz,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/tracks/6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/audio-analysis/6zSpb8dQRaw0M1dK8PBwQz,202735,4
70,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,"Bad Bunny, Bomba Estéreo",2022,83,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,audio_features,3k3NWokhRRkEPhCzPmV8TW,spotify:track:3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/tracks/3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/audio-analysis/3k3NWokhRRkEPhCzPmV8TW,258299,4
71,2TH65lNHgvLxCKXM3apjxI,Callaita,"Bad Bunny, Tainy",2019,75,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,audio_features,2TH65lNHgvLxCKXM3apjxI,spotify:track:2TH65lNHgvLxCKXM3apjxI,https://api.spotify.com/v1/tracks/2TH65lNHgvLxCKXM3apjxI,https://api.spotify.com/v1/audio-analysis/2TH65lNHgvLxCKXM3apjxI,250534,4
72,3srCbzeE3z0LupnOpdwh4h,Running Up That Hill (A Deal With God) - 2018 Remaster,Kate Bush,1985,53,0.624,0.53,10,-11.905,0,0.0598,0.658,0.00343,0.0546,0.144,108.295,audio_features,3srCbzeE3z0LupnOpdwh4h,spotify:track:3srCbzeE3z0LupnOpdwh4h,https://api.spotify.com/v1/tracks/3srCbzeE3z0LupnOpdwh4h,https://api.spotify.com/v1/audio-analysis/3srCbzeE3z0LupnOpdwh4h,300840,4
73,0TlLq3lA83rQOYtrqBqSct,Nonstop,Drake,2018,75,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,audio_features,0TlLq3lA83rQOYtrqBqSct,spotify:track:0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/audio-analysis/0TlLq3lA83rQOYtrqBqSct,238614,4
74,6kK6Tz8esTt3pqSaNiM1qB,Woah,Lil Baby,2020,45,0.883,0.599,11,-5.551,1,0.248,0.0177,0.0,0.179,0.413,142.976,audio_features,6kK6Tz8esTt3pqSaNiM1qB,spotify:track:6kK6Tz8esTt3pqSaNiM1qB,https://api.spotify.com/v1/tracks/6kK6Tz8esTt3pqSaNiM1qB,https://api.spotify.com/v1/audio-analysis/6kK6Tz8esTt3pqSaNiM1qB,183011,4
75,3T9BKc4kB7ukeNQrCqv6ZV,Sharing Locations (feat. Lil Baby & Lil Durk),"Meek Mill, Lil Durk, Lil Baby",2021,55,0.681,0.63,1,-5.585,1,0.0385,0.00383,0.0,0.139,0.183,151.951,audio_features,3T9BKc4kB7ukeNQrCqv6ZV,spotify:track:3T9BKc4kB7ukeNQrCqv6ZV,https://api.spotify.com/v1/tracks/3T9BKc4kB7ukeNQrCqv6ZV,https://api.spotify.com/v1/audio-analysis/3T9BKc4kB7ukeNQrCqv6ZV,161053,4
76,7Jd0VVrzeTTWipxSzJ81aC,Cover Me Up,Morgan Wallen,2019,53,0.525,0.437,2,-8.285,1,0.0272,0.236,7.03e-06,0.121,0.195,127.994,audio_features,7Jd0VVrzeTTWipxSzJ81aC,spotify:track:7Jd0VVrzeTTWipxSzJ81aC,https://api.spotify.com/v1/tracks/7Jd0VVrzeTTWipxSzJ81aC,https://api.spotify.com/v1/audio-analysis/7Jd0VVrzeTTWipxSzJ81aC,292663,3
77,5CzixCxDkRXX9mScCmah8O,Un Ratito,Bad Bunny,2022,75,0.787,0.546,0,-7.094,0,0.0532,0.305,4.55e-05,0.122,0.222,93.05,audio_features,5CzixCxDkRXX9mScCmah8O,spotify:track:5CzixCxDkRXX9mScCmah8O,https://api.spotify.com/v1/tracks/5CzixCxDkRXX9mScCmah8O,https://api.spotify.com/v1/audio-analysis/5CzixCxDkRXX9mScCmah8O,176936,4
78,6tsVFchreYTt2OPXSOoFCX,25k jacket (feat. Lil Baby),"Gunna, Lil Baby",2022,60,0.903,0.537,5,-6.854,0,0.283,0.16,0.0,0.129,0.737,115.013,audio_features,6tsVFchreYTt2OPXSOoFCX,spotify:track:6tsVFchreYTt2OPXSOoFCX,https://api.spotify.com/v1/tracks/6tsVFchreYTt2OPXSOoFCX,https://api.spotify.com/v1/audio-analysis/6tsVFchreYTt2OPXSOoFCX,120000,4
79,7dbka99KTWke5o9hRp0JoB,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2019,51,0.761,0.479,2,-5.574,1,0.0462,0.551,0.0,0.0704,0.91,89.913,audio_features,7dbka99KTWke5o9hRp0JoB,spotify:track:7dbka99KTWke5o9hRp0JoB,https://api.spotify.com/v1/tracks/7dbka99KTWke5o9hRp0JoB,https://api.spotify.com/v1/audio-analysis/7dbka99KTWke5o9hRp0JoB,158040,4
80,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),"Meek Mill, Drake",2018,76,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,audio_features,2IRZnDFmlqMuOrYOLnZZyc,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522,4
81,3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,Chris Stapleton,2015,83,0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,audio_features,3fqwjXwUGN6vbzIwvyFMhx,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/tracks/3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/audio-analysis/3fqwjXwUGN6vbzIwvyFMhx,293293,4
82,2PbKpX9E9OsLSfcuWj8wyq,good 4 u,Olivia Rodrigo,2022,10,0.556,0.661,6,-5.052,0,0.204,0.3,0.0,0.101,0.668,168.56,audio_features,2PbKpX9E9OsLSfcuWj8wyq,spotify:track:2PbKpX9E9OsLSfcuWj8wyq,https://api.spotify.com/v1/tracks/2PbKpX9E9OsLSfcuWj8wyq,https://api.spotify.com/v1/audio-analysis/2PbKpX9E9OsLSfcuWj8wyq,178148,4
83,2tDDQv6havDcaAEizQAwap,What You Know Bout Love,Pop Smoke,2020,46,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,audio_features,2tDDQv6havDcaAEizQAwap,spotify:track:2tDDQv6havDcaAEizQAwap,https://api.spotify.com/v1/tracks/2tDDQv6havDcaAEizQAwap,https://api.spotify.com/v1/audio-analysis/2tDDQv6havDcaAEizQAwap,160000,4
84,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,2018,81,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,audio_features,6DCZcSspjsKoFjzjrWoCdn,spotify:track:6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,198973,4
85,7ntJIybluN9zvAjTusCNMg,Don't,Bryson Tiller,2020,42,0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991,audio_features,7ntJIybluN9zvAjTusCNMg,spotify:track:7ntJIybluN9zvAjTusCNMg,https://api.spotify.com/v1/tracks/7ntJIybluN9zvAjTusCNMg,https://api.spotify.com/v1/audio-analysis/7ntJIybluN9zvAjTusCNMg,198293,4
86,6LlzAikJ2j2DBgqlD5uotw,Something in the Orange,Zach Bryan,2023,0,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,6LlzAikJ2j2DBgqlD5uotw,spotify:track:6LlzAikJ2j2DBgqlD5uotw,https://api.spotify.com/v1/tracks/6LlzAikJ2j2DBgqlD5uotw,https://api.spotify.com/v1/audio-analysis/6LlzAikJ2j2DBgqlD5uotw,228013,3
87,2Qt8qG9SWPdtRiaWcPNJRm,Maybach (feat. Future),"42 Dugg, Future",2021,59,0.735,0.446,5,-10.232,1,0.109,0.0071,1.93e-05,0.173,0.121,150.915,audio_features,2Qt8qG9SWPdtRiaWcPNJRm,spotify:track:2Qt8qG9SWPdtRiaWcPNJRm,https://api.spotify.com/v1/tracks/2Qt8qG9SWPdtRiaWcPNJRm,https://api.spotify.com/v1/audio-analysis/2Qt8qG9SWPdtRiaWcPNJRm,199093,4
88,3GZD6HmiNUhxXYf8Gch723,Lost,Frank Ocean,2012,82,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,audio_features,3GZD6HmiNUhxXYf8Gch723,spotify:track:3GZD6HmiNUhxXYf8Gch723,https://api.spotify.com/v1/tracks/3GZD6HmiNUhxXYf8Gch723,https://api.spotify.com/v1/audio-analysis/3GZD6HmiNUhxXYf8Gch723,234093,4
89,0eBXyY4SatzpE7opnzgXvz,More Than My Hometown,Morgan Wallen,2020,54,0.621,0.882,6,-5.01,1,0.0459,0.601,0.0,0.132,0.574,126.014,audio_features,0eBXyY4SatzpE7opnzgXvz,spotify:track:0eBXyY4SatzpE7opnzgXvz,https://api.spotify.com/v1/tracks/0eBXyY4SatzpE7opnzgXvz,https://api.spotify.com/v1/audio-analysis/0eBXyY4SatzpE7opnzgXvz,216573,4
90,4lUmnwRybYH7mMzf16xB0y,Hats Off (feat. Travis Scott),"Lil Baby, Lil Durk, Travis Scott",2021,61,0.596,0.65,9,-5.167,1,0.337,0.138,0.0,0.14,0.188,133.997,audio_features,4lUmnwRybYH7mMzf16xB0y,spotify:track:4lUmnwRybYH7mMzf16xB0y,https://api.spotify.com/v1/tracks/4lUmnwRybYH7mMzf16xB0y,https://api.spotify.com/v1/audio-analysis/4lUmnwRybYH7mMzf16xB0y,257428,4
91,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,2013,91,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400,4
92,40zU9RnT0liuXMjornRlhn,LOVE YOU BETTER,Future,2022,50,0.709,0.357,5,-9.289,1,0.214,0.478,0.000294,0.112,0.544,75.494,audio_features,40zU9RnT0liuXMjornRlhn,spotify:track:40zU9RnT0liuXMjornRlhn,https://api.spotify.com/v1/tracks/40zU9RnT0liuXMjornRlhn,https://api.spotify.com/v1/audio-analysis/40zU9RnT0liuXMjornRlhn,129480,4
93,1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,"Becky G, KAROL G",2022,71,0.843,0.7,4,-3.563,0,0.0803,0.0934,0.0,0.14,0.899,93.991,audio_features,1ri9ZUkBJVFUdgwzCnfcYs,spotify:track:1ri9ZUkBJVFUdgwzCnfcYs,https://api.spotify.com/v1/tracks/1ri9ZUkBJVFUdgwzCnfcYs,https://api.spotify.com/v1/audio-analysis/1ri9ZUkBJVFUdgwzCnfcYs,226088,4
94,1jk9c0gZI0wbn5GvAj7PBV,Check,Young Thug,2015,63,0.667,0.581,0,-5.164,0,0.323,0.0428,0.0,0.183,0.368,110.953,audio_features,1jk9c0gZI0wbn5GvAj7PBV,spotify:track:1jk9c0gZI0wbn5GvAj7PBV,https://api.spotify.com/v1/tracks/1jk9c0gZI0wbn5GvAj7PBV,https://api.spotify.com/v1/audio-analysis/1jk9c0gZI0wbn5GvAj7PBV,230693,4
95,6I3mqTwhRpn34SLVafSH7G,Ghost,Justin Bieber,2021,84,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,audio_features,6I3mqTwhRpn34SLVafSH7G,spotify:track:6I3mqTwhRpn34SLVafSH7G,https://api.spotify.com/v1/tracks/6I3mqTwhRpn34SLVafSH7G,https://api.spotify.com/v1/audio-analysis/6I3mqTwhRpn34SLVafSH7G,153190,4
96,5fwSHlTEWpluwOM0Sxnh5k,Pepas,Farruko,2021,79,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,audio_features,5fwSHlTEWpluwOM0Sxnh5k,spotify:track:5fwSHlTEWpluwOM0Sxnh5k,https://api.spotify.com/v1/tracks/5fwSHlTEWpluwOM0Sxnh5k,https://api.spotify.com/v1/audio-analysis/5fwSHlTEWpluwOM0Sxnh5k,287120,4
97,00qca3mz2Xqf8NkrLEQPv5,Low Down,Lil Baby,2020,45,0.962,0.619,10,-5.562,0,0.405,0.0354,0.0,0.083,0.154,127.956,audio_features,00qca3mz2Xqf8NkrLEQPv5,spotify:track:00qca3mz2Xqf8NkrLEQPv5,https://api.spotify.com/v1/tracks/00qca3mz2Xqf8NkrLEQPv5,https://api.spotify.com/v1/audio-analysis/00qca3mz2Xqf8NkrLEQPv5,144652,4
98,5CZ40GBx1sQ9agT82CLQCT,traitor,Olivia Rodrigo,2021,84,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,audio_features,5CZ40GBx1sQ9agT82CLQCT,spotify:track:5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227,4
99,6LxSe8YmdPxy095Ux6znaQ,Headlines,Drake,2011,76,0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,audio_features,6LxSe8YmdPxy095Ux6znaQ,spotify:track:6LxSe8YmdPxy095Ux6znaQ,https://api.spotify.com/v1/tracks/6LxSe8YmdPxy095Ux6znaQ,https://api.spotify.com/v1/audio-analysis/6LxSe8YmdPxy095Ux6znaQ,235987,4
