,track_ids,track_name,artist_name,released_year,streams,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
59,3XgGQ1wjo5khvq2UImjyNF,ALL MINE,Brent Faiyaz,2022,76,0.617,0.378,9,-8.54,1,0.0315,0.428,9.16e-05,0.11,0.22,141.967,audio_features,3XgGQ1wjo5khvq2UImjyNF,spotify:track:3XgGQ1wjo5khvq2UImjyNF,https://api.spotify.com/v1/tracks/3XgGQ1wjo5khvq2UImjyNF,https://api.spotify.com/v1/audio-analysis/3XgGQ1wjo5khvq2UImjyNF,216063,4
60,0wshkEEcJUQU33RSRBb5dv,BackOutsideBoyz,Drake,2022,63,0.85,0.427,5,-8.367,0,0.319,0.0467,0.0,0.373,0.457,142.162,audio_features,0wshkEEcJUQU33RSRBb5dv,spotify:track:0wshkEEcJUQU33RSRBb5dv,https://api.spotify.com/v1/tracks/0wshkEEcJUQU33RSRBb5dv,https://api.spotify.com/v1/audio-analysis/0wshkEEcJUQU33RSRBb5dv,152962,4
61,2mpoNBkngUEwnaKoBhZ0vl,PRC,"Peso Pluma, Natanael Cano",2023,73,0.784,0.826,7,-6.34,0,0.0538,0.0965,7.09e-05,0.123,0.893,138.078,audio_features,2mpoNBkngUEwnaKoBhZ0vl,spotify:track:2mpoNBkngUEwnaKoBhZ0vl,https://api.spotify.com/v1/tracks/2mpoNBkngUEwnaKoBhZ0vl,https://api.spotify.com/v1/audio-analysis/2mpoNBkngUEwnaKoBhZ0vl,184066,3
62,0xJjcO6PhUQwrljXGGvPPJ,Unholy,"Sam Smith, Kim Petras",2023,7,0.719,0.454,2,-7.384,1,0.0707,0.0138,4.83e-06,0.318,0.224,131.007,audio_features,0xJjcO6PhUQwrljXGGvPPJ,spotify:track:0xJjcO6PhUQwrljXGGvPPJ,https://api.spotify.com/v1/tracks/0xJjcO6PhUQwrljXGGvPPJ,https://api.spotify.com/v1/audio-analysis/0xJjcO6PhUQwrljXGGvPPJ,156943,4
63,68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,J. Cole,2014,85,0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,audio_features,68Dni7IE4VyPkTOH9mRWHr,spotify:track:68Dni7IE4VyPkTOH9mRWHr,https://api.spotify.com/v1/tracks/68Dni7IE4VyPkTOH9mRWHr,https://api.spotify.com/v1/audio-analysis/68Dni7IE4VyPkTOH9mRWHr,292799,4
64,4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,2022,90,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4Dvkj6JhhA12EX05fT7y2e,spotify:track:4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e,167303,4
65,2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,"Yng Lvcas, Peso Pluma",2023,83,0.812,0.479,2,-5.678,0,0.333,0.213,1.21e-06,0.0756,0.559,169.922,audio_features,2UW7JaomAMuX9pZrjVpHAU,spotify:track:2UW7JaomAMuX9pZrjVpHAU,https://api.spotify.com/v1/tracks/2UW7JaomAMuX9pZrjVpHAU,https://api.spotify.com/v1/audio-analysis/2UW7JaomAMuX9pZrjVpHAU,234353,4
66,7l6nGz4gp6HGs5Cvmdeqe4,Fight The Feeling,Rod Wave,2023,54,0.634,0.538,0,-9.213,1,0.0603,0.0514,0.0,0.099,0.152,168.029,audio_features,7l6nGz4gp6HGs5Cvmdeqe4,spotify:track:7l6nGz4gp6HGs5Cvmdeqe4,https://api.spotify.com/v1/tracks/7l6nGz4gp6HGs5Cvmdeqe4,https://api.spotify.com/v1/audio-analysis/7l6nGz4gp6HGs5Cvmdeqe4,160714,5
67,2CSRrnOEELmhpq8iaAi9cd,Blind,SZA,2022,74,0.461,0.279,9,-11.776,0,0.0373,0.911,0.0,0.205,0.599,114.225,audio_features,2CSRrnOEELmhpq8iaAi9cd,spotify:track:2CSRrnOEELmhpq8iaAi9cd,https://api.spotify.com/v1/tracks/2CSRrnOEELmhpq8iaAi9cd,https://api.spotify.com/v1/audio-analysis/2CSRrnOEELmhpq8iaAi9cd,150720,4
68,65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),"Drake, Lil Baby",2021,75,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,audio_features,65OVbaJR5O1RmwOQx0875b,spotify:track:65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/tracks/65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/audio-analysis/65OVbaJR5O1RmwOQx0875b,192956,4
69,2BcMwX1MPV6ZHP4tUT9uq6,Knife Talk (with 21 Savage ft. Project Pat),"Drake, 21 Savage, Project Pat",2021,76,0.849,0.424,5,-9.579,0,0.324,0.0635,0.0,0.0834,0.153,145.887,audio_features,2BcMwX1MPV6ZHP4tUT9uq6,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,https://api.spotify.com/v1/tracks/2BcMwX1MPV6ZHP4tUT9uq6,https://api.spotify.com/v1/audio-analysis/2BcMwX1MPV6ZHP4tUT9uq6,242966,4
70,1T4k0sw0HldDg004Kw4Oct,Forever (feat. Fridayy),"Lil Baby, Fridayy",2022,65,0.646,0.252,4,-12.177,0,0.15,0.387,0.0,0.194,0.147,107.306,audio_features,1T4k0sw0HldDg004Kw4Oct,spotify:track:1T4k0sw0HldDg004Kw4Oct,https://api.spotify.com/v1/tracks/1T4k0sw0HldDg004Kw4Oct,https://api.spotify.com/v1/audio-analysis/1T4k0sw0HldDg004Kw4Oct,167977,4
71,2GAhgAjOhEmItWLfgisyOn,Low,SZA,2022,76,0.698,0.546,0,-7.234,0,0.0559,0.425,0.00314,0.16,0.335,145.044,audio_features,2GAhgAjOhEmItWLfgisyOn,spotify:track:2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/tracks/2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/audio-analysis/2GAhgAjOhEmItWLfgisyOn,181080,4
72,5PDImM7DglB3cvlkHWWz2h,No Guidance (feat. Drake),"Chris Brown, Drake",2019,48,0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928,audio_features,5PDImM7DglB3cvlkHWWz2h,spotify:track:5PDImM7DglB3cvlkHWWz2h,https://api.spotify.com/v1/tracks/5PDImM7DglB3cvlkHWWz2h,https://api.spotify.com/v1/audio-analysis/5PDImM7DglB3cvlkHWWz2h,260640,4
73,2uwnP6tZVVmTovzX5ELooy,Power Trip (feat. Miguel),"J. Cole, Miguel",2013,77,0.667,0.608,1,-7.054,1,0.216,0.324,0.000198,0.426,0.475,99.992,audio_features,2uwnP6tZVVmTovzX5ELooy,spotify:track:2uwnP6tZVVmTovzX5ELooy,https://api.spotify.com/v1/tracks/2uwnP6tZVVmTovzX5ELooy,https://api.spotify.com/v1/audio-analysis/2uwnP6tZVVmTovzX5ELooy,241160,4
74,1eIXYZWEfJO3Na2LCCnIJE,Love Language,SZA,2022,70,0.707,0.261,9,-10.139,0,0.0784,0.853,0.0,0.127,0.545,65.038,audio_features,1eIXYZWEfJO3Na2LCCnIJE,spotify:track:1eIXYZWEfJO3Na2LCCnIJE,https://api.spotify.com/v1/tracks/1eIXYZWEfJO3Na2LCCnIJE,https://api.spotify.com/v1/audio-analysis/1eIXYZWEfJO3Na2LCCnIJE,183893,4
75,6foY66mWZN0pSRjZ408c00,Whiskey Glasses,Morgan Wallen,2018,64,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,audio_features,6foY66mWZN0pSRjZ408c00,spotify:track:6foY66mWZN0pSRjZ408c00,https://api.spotify.com/v1/tracks/6foY66mWZN0pSRjZ408c00,https://api.spotify.com/v1/audio-analysis/6foY66mWZN0pSRjZ408c00,234347,4
76,34oWbFBfGEElvgO0a5c9V4,No Flockin',Kodak Black,2015,75,0.943,0.595,5,-8.372,0,0.191,0.0673,0.0,0.0839,0.815,117.532,audio_features,34oWbFBfGEElvgO0a5c9V4,spotify:track:34oWbFBfGEElvgO0a5c9V4,https://api.spotify.com/v1/tracks/34oWbFBfGEElvgO0a5c9V4,https://api.spotify.com/v1/audio-analysis/34oWbFBfGEElvgO0a5c9V4,165291,4
77,5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",2022,82,0.765,0.552,1,-7.524,0,0.309,0.175,0.0,0.193,0.492,119.476,audio_features,5wG3HvLhF6Y5KTGlK0IW3J,spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,https://api.spotify.com/v1/tracks/5wG3HvLhF6Y5KTGlK0IW3J,https://api.spotify.com/v1/audio-analysis/5wG3HvLhF6Y5KTGlK0IW3J,194787,4
78,5odlY52u43F5BjByhxg7wg,golden hour,JVKE,2022,78,0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,audio_features,5odlY52u43F5BjByhxg7wg,spotify:track:5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/tracks/5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/audio-analysis/5odlY52u43F5BjByhxg7wg,209260,3
79,2aJnyNu4PQxQ2lyj5boiMG,I Hate U,SZA,2022,69,0.533,0.417,7,-8.665,0,0.148,0.514,0.0,0.114,0.376,106.534,audio_features,2aJnyNu4PQxQ2lyj5boiMG,spotify:track:2aJnyNu4PQxQ2lyj5boiMG,https://api.spotify.com/v1/tracks/2aJnyNu4PQxQ2lyj5boiMG,https://api.spotify.com/v1/audio-analysis/2aJnyNu4PQxQ2lyj5boiMG,173907,5
80,3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,Chris Stapleton,2015,83,0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,audio_features,3fqwjXwUGN6vbzIwvyFMhx,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/tracks/3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/audio-analysis/3fqwjXwUGN6vbzIwvyFMhx,293293,4
81,2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,Luke Combs,2018,82,0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,audio_features,2rxQMGVafnNaRaXlRMWPde,spotify:track:2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/tracks/2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/audio-analysis/2rxQMGVafnNaRaXlRMWPde,193200,4
82,4g2c7NoTWAOSYDy44l9nub,Lavender Haze,Taylor Swift,2022,61,0.735,0.449,7,-10.56,0,0.0883,0.23,0.00126,0.132,0.0955,97.05,audio_features,4g2c7NoTWAOSYDy44l9nub,spotify:track:4g2c7NoTWAOSYDy44l9nub,https://api.spotify.com/v1/tracks/4g2c7NoTWAOSYDy44l9nub,https://api.spotify.com/v1/audio-analysis/4g2c7NoTWAOSYDy44l9nub,202396,4
83,7rHZ7X8Ph6IW86QNZNcHk6,I Wrote The Book,Morgan Wallen,2023,31,0.686,0.833,2,-3.768,1,0.0381,0.0619,3.76e-05,0.0657,0.833,143.965,audio_features,7rHZ7X8Ph6IW86QNZNcHk6,spotify:track:7rHZ7X8Ph6IW86QNZNcHk6,https://api.spotify.com/v1/tracks/7rHZ7X8Ph6IW86QNZNcHk6,https://api.spotify.com/v1/audio-analysis/7rHZ7X8Ph6IW86QNZNcHk6,181767,4
84,1SF8piqsZWn86DajVKih8F,Kacey Talk,YoungBoy Never Broke Again,2020,65,0.877,0.607,10,-7.818,0,0.15,0.535,0.0,0.138,0.773,127.055,audio_features,1SF8piqsZWn86DajVKih8F,spotify:track:1SF8piqsZWn86DajVKih8F,https://api.spotify.com/v1/tracks/1SF8piqsZWn86DajVKih8F,https://api.spotify.com/v1/audio-analysis/1SF8piqsZWn86DajVKih8F,151249,4
85,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver",2022,83,0.573,0.668,7,-4.356,0,0.0467,0.189,4.01e-05,0.109,0.145,87.973,audio_features,2Hh3ETdQKrmSI3QS0hme7g,spotify:track:2Hh3ETdQKrmSI3QS0hme7g,https://api.spotify.com/v1/tracks/2Hh3ETdQKrmSI3QS0hme7g,https://api.spotify.com/v1/audio-analysis/2Hh3ETdQKrmSI3QS0hme7g,199920,4
86,2VbOMKmfMtQHPeQObsVlOj,Man Made A Bar (feat. Eric Church),"Morgan Wallen, Eric Church",2023,38,0.501,0.769,4,-5.005,1,0.0298,0.125,0.000184,0.12,0.451,148.006,audio_features,2VbOMKmfMtQHPeQObsVlOj,spotify:track:2VbOMKmfMtQHPeQObsVlOj,https://api.spotify.com/v1/tracks/2VbOMKmfMtQHPeQObsVlOj,https://api.spotify.com/v1/audio-analysis/2VbOMKmfMtQHPeQObsVlOj,191231,4
87,3QLjDkgLh9AOEHlhQtDuhs,Best I Ever Had,Drake,2009,75,0.395,0.922,1,-2.176,1,0.375,0.19,0.0,0.134,0.558,162.361,audio_features,3QLjDkgLh9AOEHlhQtDuhs,spotify:track:3QLjDkgLh9AOEHlhQtDuhs,https://api.spotify.com/v1/tracks/3QLjDkgLh9AOEHlhQtDuhs,https://api.spotify.com/v1/audio-analysis/3QLjDkgLh9AOEHlhQtDuhs,257690,4
88,1lRtH4FszTrwwlK5gTSbXO,AMG,"Natanael Cano, Peso Pluma, Gabito Ballesteros",2022,72,0.772,0.73,11,-6.657,0,0.0972,0.152,0.000107,0.274,0.786,136.175,audio_features,1lRtH4FszTrwwlK5gTSbXO,spotify:track:1lRtH4FszTrwwlK5gTSbXO,https://api.spotify.com/v1/tracks/1lRtH4FszTrwwlK5gTSbXO,https://api.spotify.com/v1/audio-analysis/1lRtH4FszTrwwlK5gTSbXO,174943,3
89,6Xom58OOXk2SoU711L2IXO,Moscow Mule,Bad Bunny,2022,82,0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,audio_features,6Xom58OOXk2SoU711L2IXO,spotify:track:6Xom58OOXk2SoU711L2IXO,https://api.spotify.com/v1/tracks/6Xom58OOXk2SoU711L2IXO,https://api.spotify.com/v1/audio-analysis/6Xom58OOXk2SoU711L2IXO,245940,4
90,45pUWUeEWGoSdH6UF162G8,Broke Boys,"Drake, 21 Savage",2022,65,0.644,0.533,2,-7.481,1,0.248,0.0113,4.89e-05,0.221,0.113,120.017,audio_features,45pUWUeEWGoSdH6UF162G8,spotify:track:45pUWUeEWGoSdH6UF162G8,https://api.spotify.com/v1/tracks/45pUWUeEWGoSdH6UF162G8,https://api.spotify.com/v1/audio-analysis/45pUWUeEWGoSdH6UF162G8,225439,4
91,3WcC6NH9J77xPEvj1SOL7z,March Madness,Future,2015,66,0.5,0.69,8,-4.448,1,0.312,0.159,0.0,0.104,0.371,180.206,audio_features,3WcC6NH9J77xPEvj1SOL7z,spotify:track:3WcC6NH9J77xPEvj1SOL7z,https://api.spotify.com/v1/tracks/3WcC6NH9J77xPEvj1SOL7z,https://api.spotify.com/v1/audio-analysis/3WcC6NH9J77xPEvj1SOL7z,244511,3
92,7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),"Future, The Weeknd",2016,78,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,audio_features,7EiZI6JVHllARrX9PUvAdX,spotify:track:7EiZI6JVHllARrX9PUvAdX,https://api.spotify.com/v1/tracks/7EiZI6JVHllARrX9PUvAdX,https://api.spotify.com/v1/audio-analysis/7EiZI6JVHllARrX9PUvAdX,313547,4
93,0TlLq3lA83rQOYtrqBqSct,Nonstop,Drake,2018,75,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,audio_features,0TlLq3lA83rQOYtrqBqSct,spotify:track:0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/audio-analysis/0TlLq3lA83rQOYtrqBqSct,238614,4
94,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),"Meek Mill, Drake",2018,76,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,audio_features,2IRZnDFmlqMuOrYOLnZZyc,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522,4
95,1K5KBOgreBi5fkEHvg5ap3,Life Is Good (feat. Drake),"Future, Drake",2020,68,0.795,0.574,2,-6.903,0,0.487,0.067,0.0,0.15,0.537,142.053,audio_features,1K5KBOgreBi5fkEHvg5ap3,spotify:track:1K5KBOgreBi5fkEHvg5ap3,https://api.spotify.com/v1/tracks/1K5KBOgreBi5fkEHvg5ap3,https://api.spotify.com/v1/audio-analysis/1K5KBOgreBi5fkEHvg5ap3,237918,4
96,1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,Beyoncé,2022,77,0.78,0.689,7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,audio_features,1xzi1Jcr7mEi9K2RfzLOqS,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/tracks/1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/audio-analysis/1xzi1Jcr7mEi9K2RfzLOqS,225389,4
97,7ntJIybluN9zvAjTusCNMg,Don't,Bryson Tiller,2020,42,0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991,audio_features,7ntJIybluN9zvAjTusCNMg,spotify:track:7ntJIybluN9zvAjTusCNMg,https://api.spotify.com/v1/tracks/7ntJIybluN9zvAjTusCNMg,https://api.spotify.com/v1/audio-analysis/7ntJIybluN9zvAjTusCNMg,198293,4
98,1Py8c3dkLF0YczcAyBFBEM,Never Hating (feat. Young Thug),"Lil Baby, Young Thug",2022,62,0.893,0.528,8,-8.314,1,0.277,0.00136,0.0,0.182,0.385,102.936,audio_features,1Py8c3dkLF0YczcAyBFBEM,spotify:track:1Py8c3dkLF0YczcAyBFBEM,https://api.spotify.com/v1/tracks/1Py8c3dkLF0YczcAyBFBEM,https://api.spotify.com/v1/audio-analysis/1Py8c3dkLF0YczcAyBFBEM,160777,4
99,2kYevr8cbIAH2ha8210Bnz,Love You Anyway,Luke Combs,2023,71,0.532,0.489,4,-7.419,1,0.0311,0.149,0.0,0.237,0.32,139.807,audio_features,2kYevr8cbIAH2ha8210Bnz,spotify:track:2kYevr8cbIAH2ha8210Bnz,https://api.spotify.com/v1/tracks/2kYevr8cbIAH2ha8210Bnz,https://api.spotify.com/v1/audio-analysis/2kYevr8cbIAH2ha8210Bnz,229627,4
